,index,Unnamed: 0,OBJID,RA,DEC,NVOTE,P_EL,P_CW,P_ACW,P_EDGE,P_DK,P_MG,P_CS,P_EL_DEBIASED,P_CS_DEBIASED,SPIRAL,ELLIPTICAL,UNCERTAIN,dr8_id,P_OTHER
162,9531,9531,587724240687857745,02:29:32.32,-09:01:13.2,26,0.038,0.962,0.0,0.0,0.0,0.0,0.962,0.023,0.977,1,0,0,278857_3151,0.038
163,9556,9556,587724240688251051,02:33:20.33,-08:54:50.4,27,0.111,0.889,0.0,0.0,0.0,0.0,0.889,0.111,0.889,1,0,0,278861_5296,0.111
164,9599,9599,587724240152428592,02:42:59.64,-09:01:29.2,37,0.027,0.946,0.027,0.0,0.0,0.0,0.973,0.027,0.973,1,0,0,278871_2862,0.027
165,9613,9613,587724240152690778,02:45:43.93,-09:00:44.5,35,0.029,0.857,0.029,0.0,0.0,0.086,0.886,0.011,0.902,1,0,0,278873_2730,0.115
166,9618,9618,587724240152625288,02:45:10.85,-09:07:06.3,37,0.054,0.838,0.027,0.081,0.0,0.0,0.946,0.054,0.946,1,0,0,278873_91,0.135
167,9714,9714,587727212275433753,21:46:40.04,-08:56:19.4,36,0.056,0.917,0.0,0.0,0.028,0.0,0.917,0.027,0.945,1,0,0,280002_3570,0.084
168,9743,9743,587726877269688419,21:53:43.99,-09:02:36.6,33,0.0,0.939,0.0,0.0,0.0,0.061,0.939,0.0,0.939,1,0,0,280009_1591,0.061
169,9807,9807,587726877808001287,22:06:51.29,-08:56:33.5,33,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,280022_3412,0.0
170,9895,9895,587730816824312037,22:21:28.46,-08:58:29.7,55,0.109,0.855,0.0,0.036,0.0,0.0,0.891,0.109,0.891,1,0,0,280036_2501,0.145
171,9904,9904,587730816824377522,22:22:25.50,-08:59:50.0,30,0.0,0.967,0.0,0.033,0.0,0.0,1.0,0.0,1.0,1,0,0,280037_2235,0.033
172,9920,9920,587726878346707153,22:24:14.86,-08:57:49.6,56,0.089,0.857,0.0,0.054,0.0,0.0,0.911,0.089,0.911,1,0,0,280039_2974,0.143
173,9993,9993,587726878885413025,22:41:06.56,-08:52:48.4,32,0.062,0.875,0.062,0.0,0.0,0.0,0.938,0.039,0.961,1,0,0,280055_4443,0.062
174,10030,10030,587730817364066476,22:48:13.59,-09:05:44.7,37,0.027,0.919,0.0,0.054,0.0,0.0,0.973,0.006,0.994,1,0,0,280063_504,0.081
175,10115,10115,587726879425364092,23:09:31.22,-08:52:54.0,30,0.033,0.833,0.033,0.067,0.033,0.0,0.933,0.01,0.956,1,0,0,280084_4341,0.133
176,10130,10130,587730817903821004,23:15:09.84,-09:01:54.2,45,0.0,0.911,0.0,0.044,0.0,0.044,0.956,0.0,0.956,1,0,0,280089_1614,0.088
177,10299,10299,587727180596379731,23:54:36.31,-09:01:36.3,52,0.0,0.923,0.019,0.058,0.0,0.0,1.0,0.0,1.0,1,0,0,280128_1892,0.058
178,10503,10503,587727227843117173,00:51:11.08,-08:51:29.4,23,0.0,0.913,0.043,0.0,0.0,0.043,0.957,0.0,0.957,1,0,0,280184_313,0.043
179,10504,10504,587727227843182728,00:51:16.78,-08:41:39.3,25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,280184_3384,0.0
180,10638,10638,587727227845738598,01:14:56.30,-08:38:46.2,67,0.045,0.881,0.03,0.0,0.03,0.015,0.91,0.011,0.943,1,0,0,280208_4853,0.09
181,10796,10796,587727180071370862,01:44:33.88,-08:46:23.2,34,0.029,0.941,0.0,0.0,0.0,0.029,0.941,0.029,0.941,1,0,0,280237_2834,0.058
182,10821,10821,587727231060017292,01:47:45.05,-08:52:20.6,51,0.02,0.961,0.0,0.0,0.0,0.02,0.961,0.011,0.969,1,0,0,280240_26,0.04
183,10842,10842,587727180072026195,01:50:38.49,-08:45:49.1,24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,280243_3471,0.0
184,10851,10851,587727180072288271,01:52:48.42,-08:43:20.8,29,0.069,0.897,0.0,0.034,0.0,0.0,0.931,0.069,0.931,1,0,0,280245_4289,0.103
185,10979,10979,587724241492443215,02:22:43.57,-08:43:08.5,64,0.062,0.844,0.016,0.078,0.0,0.0,0.938,0.056,0.944,1,0,0,280275_5075,0.14
186,11051,11051,587724240688906442,02:39:11.50,-08:40:55.5,65,0.062,0.815,0.062,0.046,0.015,0.0,0.923,0.012,0.972,1,0,0,280291_5182,0.123
187,11056,11056,587724240689037353,02:40:16.12,-08:46:37.0,23,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,280292_2471,0.0
188,11171,11171,587727212273992086,21:33:21.90,-08:38:53.6,69,0.101,0.855,0.0,0.029,0.0,0.014,0.884,0.089,0.896,1,0,0,281412_5233,0.144
189,11185,11185,587727212274188606,21:34:46.98,-08:40:28.3,27,0.0,0.963,0.037,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,281414_5135,0.0
190,11229,11229,587726877268705499,21:44:27.26,-08:39:52.8,47,0.043,0.894,0.021,0.043,0.0,0.0,0.957,0.015,0.985,1,0,0,281423_3824,0.086
191,11344,11344,587726877807345877,22:00:44.86,-08:48:47.2,48,0.021,0.958,0.0,0.021,0.0,0.0,0.979,0.008,0.992,1,0,0,281440_1235,0.042
192,11395,11395,587730816823066793,22:10:17.88,-08:46:23.9,53,0.019,0.943,0.019,0.019,0.0,0.0,0.981,0.019,0.981,1,0,0,281449_1890,0.038
193,11425,11425,587726878345658458,22:14:39.19,-08:41:08.3,29,0.069,0.862,0.0,0.034,0.0,0.034,0.897,0.017,0.947,1,0,0,281453_3268,0.137
194,11445,11445,587726878346248382,22:19:45.53,-08:51:07.6,51,0.078,0.843,0.0,0.059,0.0,0.02,0.902,0.036,0.944,1,0,0,281458_422,0.157
195,11466,11466,587726878346641619,22:23:34.19,-08:46:27.9,22,0.0,0.955,0.0,0.0,0.0,0.045,0.955,0.0,0.955,1,0,0,281462_1717,0.045
196,11626,11626,587726878886134016,22:47:44.25,-08:49:25.0,32,0.031,0.875,0.031,0.062,0.0,0.0,0.969,0.005,0.995,1,0,0,281486_850,0.093
197,11670,11670,587726879424315575,23:00:08.57,-08:39:53.0,57,0.0,0.895,0.0,0.07,0.0,0.035,0.965,0.0,0.965,1,0,0,281498_3387,0.105
198,11685,11685,587726879424643217,23:03:02.32,-08:38:13.5,21,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,281501_3954,0.0
199,11753,11753,587727180593037382,23:23:50.18,-08:39:46.5,56,0.0,0.964,0.018,0.018,0.0,0.0,1.0,0.0,1.0,1,0,0,281522_3796,0.018
200,11767,11767,587727180593168562,23:24:56.59,-08:49:27.0,42,0.0,0.976,0.0,0.024,0.0,0.0,1.0,0.0,1.0,1,0,0,281523_687,0.024
201,11939,11939,587727227846328351,01:20:33.33,-08:33:15.0,58,0.017,0.931,0.0,0.017,0.0,0.034,0.948,0.017,0.948,1,0,0,281637_1070,0.068
202,12039,12039,587727180607848572,01:41:01.28,-08:23:26.4,25,0.04,0.96,0.0,0.0,0.0,0.0,0.96,0.037,0.963,1,0,0,281658_6580,0.04
203,12067,12067,587727180608176294,01:44:02.80,-08:23:50.7,25,0.0,0.96,0.0,0.04,0.0,0.0,1.0,0.0,1.0,1,0,0,281661_6453,0.04
204,12075,12075,587727231596822639,01:46:48.14,-08:37:25.3,39,0.0,0.923,0.026,0.051,0.0,0.0,1.0,0.0,1.0,1,0,0,281663_10,0.051
205,12100,12100,587727231597084820,01:49:39.02,-08:31:40.7,35,0.057,0.914,0.0,0.029,0.0,0.0,0.943,0.026,0.974,1,0,0,281666_3070,0.086
206,12102,12102,587727231597084736,01:49:23.41,-08:26:29.6,30,0.0,0.967,0.033,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,281666_5949,0.0
207,12122,12122,587727231597281401,01:51:14.48,-08:28:53.5,24,0.042,0.875,0.083,0.0,0.0,0.0,0.958,0.013,0.987,1,0,0,281668_4945,0.042
208,12124,12124,587727231597346855,01:51:34.00,-08:23:56.0,33,0.061,0.939,0.0,0.0,0.0,0.0,0.939,0.061,0.939,1,0,0,281668_7221,0.061
209,12137,12137,587727231597543557,01:53:51.87,-08:31:29.7,55,0.0,0.909,0.055,0.036,0.0,0.0,1.0,0.0,1.0,1,0,0,281670_2690,0.036
210,12302,12302,587727179003134094,02:35:25.82,-08:33:48.0,40,0.025,0.9,0.025,0.05,0.0,0.0,0.975,0.009,0.991,1,0,0,281711_1390,0.075
211,12312,12312,587727179003461801,02:38:49.47,-08:33:12.9,45,0.022,0.933,0.0,0.044,0.0,0.0,0.978,0.022,0.978,1,0,0,281715_1581,0.066
212,12320,12320,587727179003658263,02:40:19.50,-08:30:48.6,53,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,281716_3092,0.0
213,12374,12374,587727178468360218,02:55:00.52,-08:36:03.6,33,0.061,0.879,0.0,0.061,0.0,0.0,0.939,0.061,0.939,1,0,0,281731_500,0.122
214,12377,12377,587724240690675821,02:55:46.53,-08:24:31.6,25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,281732_5304,0.0
215,12505,12505,587726877267526134,21:33:44.69,-08:30:32.3,54,0.093,0.87,0.019,0.019,0.0,0.0,0.907,0.037,0.963,1,0,0,282839_3165,0.112
216,12508,12508,587726877267525983,21:33:40.95,-08:29:41.1,48,0.042,0.833,0.021,0.042,0.021,0.042,0.896,0.013,0.923,1,0,0,282839_3483,0.147
217,12534,12534,587727212811125133,21:35:57.48,-08:25:16.0,26,0.115,0.846,0.0,0.0,0.038,0.0,0.846,0.029,0.93,1,0,0,282841_4659,0.153
218,12725,12725,587730816821887284,21:59:25.34,-08:30:31.8,51,0.078,0.882,0.0,0.02,0.02,0.0,0.902,0.015,0.964,1,0,0,282864_2502,0.118
219,12745,12745,587726878344478963,22:03:28.59,-08:28:00.5,57,0.0,0.965,0.0,0.0,0.0,0.035,0.965,0.0,0.965,1,0,0,282868_3132,0.035
220,12754,12754,587726878344544585,22:04:19.64,-08:25:49.5,31,0.032,0.903,0.032,0.032,0.0,0.0,0.968,0.024,0.976,1,0,0,282869_4091,0.064
221,12830,12830,587730817360658588,22:16:34.04,-08:30:41.0,41,0.0,0.976,0.0,0.0,0.0,0.024,0.976,0.0,0.976,1,0,0,282881_2327,0.024
222,12851,12851,587726878883184814,22:20:33.45,-08:27:55.6,58,0.017,0.914,0.069,0.0,0.0,0.0,0.983,0.017,0.983,1,0,0,282885_3165,0.017
223,13297,13297,587727232133431369,01:44:13.60,-08:08:15.5,28,0.107,0.857,0.0,0.036,0.0,0.0,0.893,0.026,0.974,1,0,0,283087_6763,0.143
224,13378,13378,587727180609683555,01:57:27.36,-08:10:14.8,62,0.016,0.919,0.0,0.065,0.0,0.0,0.984,0.016,0.984,1,0,0,283100_5691,0.081
225,13399,13399,587727180610142362,02:02:10.24,-08:11:52.7,31,0.032,0.903,0.0,0.032,0.032,0.0,0.935,0.017,0.95,1,0,0,283104_5216,0.096
226,13411,13411,587727180610469902,02:04:47.71,-08:07:47.2,29,0.0,0.931,0.0,0.034,0.0,0.034,0.966,0.0,0.966,1,0,0,283107_7348,0.068
227,13470,13470,587727180075434073,02:21:52.71,-08:09:43.3,65,0.0,0.985,0.0,0.0,0.0,0.015,0.985,0.0,0.985,1,0,0,283124_6193,0.015
228,13530,13530,587724241225646159,02:38:05.57,-08:22:09.3,28,0.0,0.964,0.0,0.036,0.0,0.0,1.0,0.0,1.0,1,0,0,283140_82,0.036
229,13555,13555,587727179004117118,02:44:38.20,-08:18:50.6,29,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,283147_1578,0.0
230,13582,13582,587724241226760278,02:48:07.82,-08:09:45.7,65,0.0,0.954,0.031,0.015,0.0,0.0,1.0,0.0,1.0,1,0,0,283150_5888,0.015
231,13591,13591,587727179004772430,02:50:34.19,-08:21:07.4,25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,283152_489,0.0
232,13639,13639,587727178469736617,03:07:56.09,-08:16:26.9,60,0.033,0.833,0.033,0.1,0.0,0.0,0.967,0.027,0.973,1,0,0,283170_2026,0.133
233,13748,13748,587727212810338623,21:28:27.69,-08:11:35.4,32,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,284259_4361,0.0
234,13780,13780,587727212810928166,21:33:44.25,-08:16:15.7,60,0.05,0.833,0.0,0.117,0.0,0.0,0.95,0.046,0.954,1,0,0,284265_2086,0.167
235,13839,13839,587726877805183330,21:41:06.99,-08:09:50.7,61,0.082,0.885,0.016,0.016,0.0,0.0,0.918,0.031,0.969,1,0,0,284272_5389,0.098
236,13868,13868,587727213348847935,21:43:48.82,-08:11:46.0,30,0.0,0.933,0.0,0.033,0.0,0.033,0.967,0.0,0.967,1,0,0,284275_4069,0.066
237,13927,13927,587727213349634267,21:50:39.65,-08:19:56.4,34,0.0,0.912,0.029,0.0,0.0,0.059,0.941,0.0,0.941,1,0,0,284281_1028,0.059
238,13979,13979,587730817358758031,21:59:07.97,-08:10:01.8,32,0.031,0.875,0.031,0.031,0.031,0.0,0.938,0.031,0.938,1,0,0,284290_4114,0.093
239,13997,13997,587726878344347924,22:02:15.33,-08:18:15.6,22,0.0,0.864,0.045,0.091,0.0,0.0,1.0,0.0,1.0,1,0,0,284293_1536,0.091
240,14077,14077,587726878882660518,22:15:42.87,-08:20:15.2,30,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,284306_891,0.0
241,14178,14178,587726879421759728,22:36:33.88,-08:17:36.8,23,0.0,0.957,0.0,0.0,0.0,0.043,0.957,0.0,0.957,1,0,0,284327_1839,0.043
242,14224,14224,587730818437415047,22:44:35.97,-08:16:15.6,32,0.0,0.906,0.062,0.031,0.0,0.0,1.0,0.0,1.0,1,0,0,284335_2024,0.031
243,14239,14239,587730818437873896,22:49:10.57,-08:21:15.3,57,0.07,0.825,0.018,0.07,0.018,0.0,0.912,0.025,0.957,1,0,0,284339_348,0.158
244,14323,14323,587726879962824781,23:14:59.72,-08:21:49.0,28,0.036,0.929,0.036,0.0,0.0,0.0,0.964,0.036,0.964,1,0,0,284365_151,0.036
245,14348,14348,587727232134414456,01:53:37.05,-07:59:26.9,29,0.0,0.897,0.034,0.069,0.0,0.0,1.0,0.0,1.0,1,0,0,284522_3984,0.069
246,14413,14413,587727180610601121,02:06:26.46,-08:02:12.6,36,0.056,0.861,0.0,0.056,0.028,0.0,0.917,0.02,0.951,1,0,0,284535_2110,0.14
247,14497,14497,587727179540332604,02:38:02.62,-08:04:17.8,59,0.017,0.915,0.0,0.051,0.0,0.017,0.966,0.017,0.966,1,0,0,284566_1377,0.085
248,14500,14500,587727179540332640,02:38:24.19,-08:04:17.2,26,0.038,0.885,0.0,0.038,0.038,0.0,0.923,0.012,0.949,1,0,0,284567_1207,0.114
249,14627,14627,587724240691986542,03:07:39.48,-07:54:45.1,38,0.026,0.895,0.0,0.079,0.0,0.0,0.974,0.026,0.974,1,0,0,284596_4081,0.105
250,14843,14843,587727213348520295,21:40:45.21,-07:58:07.4,45,0.0,0.956,0.022,0.0,0.0,0.022,0.978,0.0,0.978,1,0,0,285699_3519,0.022
251,14885,14885,587727213348978941,21:44:52.93,-08:04:03.5,20,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,285704_1134,0.0
252,14901,14901,587726878342578445,21:46:00.53,-07:53:24.4,28,0.0,0.893,0.0,0.107,0.0,0.0,1.0,0.0,1.0,1,0,0,285705_4768,0.107
253,15038,15038,587730817358758028,21:59:10.35,-08:04:31.2,27,0.0,0.889,0.0,0.111,0.0,0.0,1.0,0.0,1.0,1,0,0,285718_987,0.111
254,15130,15130,587730817897529454,22:17:10.90,-08:01:48.1,53,0.0,0.943,0.0,0.038,0.0,0.019,0.981,0.0,0.981,1,0,0,285736_2017,0.057
255,15192,15192,587730818436104324,22:32:51.87,-07:58:13.4,35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,285751_3176,0.0
256,15233,15233,587726879959548025,22:45:14.30,-08:03:26.3,34,0.0,0.971,0.0,0.0,0.0,0.029,0.971,0.0,0.971,1,0,0,285763_1008,0.029
257,15259,15259,587727884966953022,01:59:44.48,-07:50:20.9,32,0.031,0.969,0.0,0.0,0.0,0.0,0.969,0.031,0.969,1,0,0,285956_750,0.031
258,15305,15305,587727781890555911,02:13:15.80,-07:39:42.8,60,0.033,0.967,0.0,0.0,0.0,0.0,0.967,0.033,0.967,1,0,0,285970_5598,0.033
259,15332,15332,587727180612239491,02:21:16.63,-07:48:08.8,28,0.071,0.929,0.0,0.0,0.0,0.0,0.929,0.071,0.929,1,0,0,285978_1850,0.071
260,15337,15337,587727180612501648,02:23:54.79,-07:43:51.2,29,0.034,0.828,0.034,0.103,0.0,0.0,0.966,0.034,0.966,1,0,0,285980_3937,0.137
261,15365,15365,587724242298601481,02:30:04.21,-07:40:09.0,58,0.0,0.966,0.017,0.0,0.0,0.017,0.983,0.0,0.983,1,0,0,285986_5896,0.017
262,15438,15438,587727179542364181,02:57:04.37,-07:41:08.3,38,0.0,0.921,0.079,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,286013_4346,0.0
263,15538,15538,587727178471440457,03:23:03.17,-07:41:54.7,40,0.025,0.875,0.025,0.075,0.0,0.0,0.975,0.005,0.995,1,0,0,286039_3252,0.1
264,15630,15630,587726877264773209,21:08:28.85,-07:40:48.6,36,0.0,0.972,0.0,0.0,0.0,0.028,0.972,0.0,0.972,1,0,0,287095_5285,0.028
265,15732,15732,587726878340874703,21:30:40.65,-07:37:54.9,34,0.0,0.971,0.0,0.0,0.0,0.029,0.971,0.0,0.971,1,0,0,287117_5478,0.029
266,15755,15755,587726878341660814,21:37:41.02,-07:44:10.6,37,0.0,0.946,0.027,0.027,0.0,0.0,1.0,0.0,1.0,1,0,0,287124_2752,0.027
267,15771,15771,587727213885259990,21:39:26.13,-07:38:21.1,38,0.0,0.974,0.0,0.0,0.0,0.026,0.974,0.0,0.974,1,0,0,287126_4732,0.026
268,15779,15779,587726878342054226,21:41:29.37,-07:48:37.4,26,0.0,0.962,0.0,0.0,0.0,0.038,0.962,0.0,0.962,1,0,0,287128_1615,0.038
269,15820,15820,587727213885980752,21:46:14.57,-07:41:59.4,42,0.024,0.976,0.0,0.0,0.0,0.0,0.976,0.024,0.976,1,0,0,287133_3729,0.024
270,15821,15821,587727213885981044,21:46:27.62,-07:40:46.0,60,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,287133_4160,0.0
271,15873,15873,587726878879973752,21:51:15.31,-07:46:16.6,57,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,287138_2230,0.0
272,15877,15877,587726878880104818,21:52:36.55,-07:42:09.6,32,0.0,0.969,0.031,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,287139_3316,0.0
273,16029,16029,587726879418876343,22:09:56.51,-07:45:46.0,72,0.014,0.944,0.014,0.0,0.0,0.028,0.958,0.003,0.969,1,0,0,287156_2697,0.042
274,16076,16076,587730818434728057,22:19:57.25,-07:39:58.2,64,0.016,0.969,0.016,0.0,0.0,0.0,0.984,0.016,0.984,1,0,0,287166_4059,0.016
275,16151,16151,587727781891342416,02:20:55.95,-07:30:10.2,36,0.0,0.944,0.0,0.056,0.0,0.0,1.0,0.0,1.0,1,0,0,287405_3238,0.056
276,16307,16307,587724241229512834,03:13:18.04,-07:29:42.4,26,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,287457_2404,0.0
277,16383,16383,587724240157868136,03:33:12.96,-07:32:58.5,32,0.031,0.938,0.0,0.0,0.0,0.031,0.938,0.031,0.938,1,0,0,287477_1566,0.062
278,16452,16452,587726877263397337,20:55:52.54,-07:22:34.6,29,0.034,0.897,0.0,0.069,0.0,0.0,0.966,0.016,0.984,1,0,0,288513_7234,0.103
279,16476,16476,587726877263790376,20:59:19.82,-07:24:34.9,33,0.03,0.97,0.0,0.0,0.0,0.0,0.97,0.03,0.97,1,0,0,288516_5397,0.03
280,16563,16563,587726877802299805,21:14:45.53,-07:31:24.5,22,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,288531_2327,0.0
281,16671,16671,587727213884539331,21:33:14.93,-07:22:54.0,42,0.095,0.81,0.024,0.024,0.0,0.048,0.857,0.034,0.916,1,0,0,288550_5085,0.167
282,16674,16674,587727213884670408,21:34:24.29,-07:26:54.3,54,0.019,0.944,0.019,0.019,0.0,0.0,0.981,0.006,0.994,1,0,0,288551_4008,0.038
283,16744,16744,587727214422982975,21:47:48.17,-07:27:31.2,31,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,288564_3848,0.0
284,16788,16788,587727214423572791,21:53:19.60,-07:29:59.5,26,0.0,0.962,0.038,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,288570_2614,0.0
285,16871,16871,587726879418089515,22:02:33.85,-07:32:25.1,26,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,288579_1554,0.0
286,16968,16968,587730818434138247,22:14:30.68,-07:33:35.7,31,0.097,0.871,0.0,0.032,0.0,0.0,0.903,0.061,0.939,1,0,0,288591_1544,0.129
287,17023,17023,587727180614336695,02:40:42.66,-07:10:44.3,14,0.071,0.929,0.0,0.0,0.0,0.0,0.929,0.02,0.98,1,0,0,288855_6240,0.071
288,17092,17092,587724241764876389,02:59:21.69,-07:18:27.5,36,0.0,0.972,0.0,0.028,0.0,0.0,1.0,0.0,1.0,1,0,0,288874_1654,0.028
289,17127,17127,587727179543740566,03:09:40.54,-07:17:26.5,35,0.0,0.943,0.029,0.029,0.0,0.0,1.0,0.0,1.0,1,0,0,288884_1607,0.029
290,17131,17131,587727179543871625,03:11:03.97,-07:22:02.2,31,0.0,0.935,0.0,0.032,0.0,0.032,0.968,0.0,0.968,1,0,0,288885_104,0.064
291,17144,17144,587727179544199368,03:14:05.42,-07:14:27.1,48,0.0,0.979,0.021,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,288888_2564,0.0
292,17284,17284,587727177937387608,03:49:26.63,-07:18:43.6,54,0.0,0.981,0.0,0.0,0.0,0.019,0.981,0.0,0.981,1,0,0,288923_1181,0.019
293,17545,17545,587726878878728630,21:39:33.06,-07:21:02.6,31,0.065,0.806,0.065,0.065,0.0,0.0,0.935,0.065,0.935,1,0,0,289986_501,0.13
294,17554,17554,587727214422327547,21:41:35.36,-07:10:44.2,33,0.061,0.818,0.0,0.061,0.0,0.061,0.879,0.017,0.92,1,0,0,289988_3959,0.183
295,17561,17561,587727214422393291,21:42:23.51,-07:20:00.8,45,0.022,0.867,0.0,0.111,0.0,0.0,0.978,0.011,0.989,1,0,0,289989_857,0.133
296,17600,17600,587726879416451369,21:47:30.19,-07:09:14.5,27,0.0,0.889,0.0,0.111,0.0,0.0,1.0,0.0,1.0,1,0,0,289994_4414,0.111
297,17603,17603,587727214423048549,21:48:17.47,-07:17:49.9,35,0.029,0.829,0.0,0.143,0.0,0.0,0.971,0.022,0.978,1,0,0,289995_1550,0.172
298,17609,17609,587726879416516920,21:48:12.90,-07:12:14.0,25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,289995_3496,0.0
299,17615,17615,587726879416582522,21:49:11.92,-07:10:12.5,27,0.037,0.889,0.0,0.074,0.0,0.0,0.963,0.013,0.987,1,0,0,289996_4717,0.111
300,17624,17624,587727214423310684,21:50:54.25,-07:21:46.8,34,0.029,0.882,0.059,0.0,0.029,0.0,0.941,0.016,0.954,1,0,0,289997_209,0.058
301,17627,17627,587726879416779125,21:50:54.35,-07:11:48.3,36,0.056,0.861,0.0,0.083,0.0,0.0,0.944,0.017,0.983,1,0,0,289997_3839,0.139
302,17633,17633,587727214960116037,21:50:14.93,-07:07:31.1,69,0.014,0.957,0.0,0.014,0.014,0.0,0.971,0.007,0.978,1,0,0,289997_5353,0.042
303,17674,17674,587726879417172040,21:54:25.97,-07:22:01.6,58,0.034,0.897,0.0,0.034,0.034,0.0,0.931,0.023,0.943,1,0,0,290001_46,0.102
304,17679,17679,587726879417368836,21:56:04.09,-07:19:38.1,22,0.045,0.864,0.0,0.045,0.0,0.045,0.909,0.023,0.931,1,0,0,290002_874,0.135
305,17697,17697,587726879417630981,21:58:26.29,-07:21:54.0,24,0.042,0.958,0.0,0.0,0.0,0.0,0.958,0.042,0.958,1,0,0,290005_151,0.042
306,17700,17700,587730818432434238,21:58:53.99,-07:15:31.8,36,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,290005_2188,0.0
307,17716,17716,587730818432630948,22:00:39.55,-07:15:58.0,29,0.0,0.828,0.0,0.172,0.0,0.0,1.0,0.0,1.0,1,0,0,290007_2060,0.172
308,17726,17726,587730818432827561,22:02:33.35,-07:16:23.1,52,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,290009_1643,0.0
309,17843,17843,587724241765924957,03:08:48.32,-07:02:26.2,30,0.0,0.933,0.033,0.033,0.0,0.0,1.0,0.0,1.0,1,0,0,290313_1347,0.033
310,17886,17886,587727179545378929,03:24:27.21,-06:54:12.0,29,0.0,0.966,0.034,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,290329_5629,0.0
311,17894,17894,587724241231020118,03:26:58.02,-07:02:19.9,64,0.109,0.828,0.016,0.047,0.0,0.0,0.891,0.025,0.975,1,0,0,290331_1606,0.156
312,17916,17916,587727179009163426,03:30:48.86,-07:02:48.2,70,0.014,0.943,0.029,0.0,0.0,0.014,0.971,0.014,0.971,1,0,0,290335_1760,0.028
313,18091,18091,587727212806537679,20:53:34.34,-07:02:51.4,30,0.033,0.933,0.0,0.0,0.0,0.033,0.933,0.016,0.95,1,0,0,291370_2456,0.066
314,18161,18161,587727213344653681,21:05:07.33,-06:56:03.2,50,0.02,0.88,0.0,0.06,0.02,0.02,0.94,0.004,0.955,1,0,0,291382_4610,0.12
315,18243,18243,587726878877090087,21:24:43.18,-06:56:37.3,27,0.0,0.963,0.037,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,291401_4077,0.0
316,18264,18264,587726878877221097,21:26:12.65,-07:03:04.8,26,0.0,0.962,0.038,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,291403_1703,0.0
317,18268,18268,587726878877352272,21:26:57.85,-07:01:17.5,41,0.0,0.976,0.024,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,291404_1893,0.0
318,18279,18279,587727214421410300,21:33:28.15,-07:00:38.8,32,0.062,0.844,0.0,0.094,0.0,0.0,0.938,0.056,0.944,1,0,0,291410_2615,0.156
319,18282,18282,587727214421541284,21:34:37.96,-06:54:42.3,31,0.0,0.968,0.0,0.0,0.0,0.032,0.968,0.0,0.968,1,0,0,291411_4987,0.032
320,18289,18289,587727214421803405,21:37:06.39,-06:59:50.0,31,0.032,0.968,0.0,0.0,0.0,0.0,0.968,0.02,0.98,1,0,0,291414_3343,0.032
321,18380,18380,587727214959984937,21:48:51.79,-06:56:51.8,56,0.0,0.946,0.054,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,291425_3701,0.0
322,18395,18395,587726879953649680,21:50:36.56,-06:53:34.5,35,0.057,0.886,0.029,0.0,0.029,0.0,0.914,0.037,0.934,1,0,0,291427_5467,0.086
