Unnamed: 0,OBJID,RA,DEC,NVOTE,P_EL,P_CW,P_ACW,P_EDGE,P_DK,P_MG,P_CS,P_EL_DEBIASED,P_CS_DEBIASED,SPIRAL,ELLIPTICAL,UNCERTAIN,dr8_id
12080,587727180608438368,01:46:11.92,-08:27:44.8,39,0.051,0.0,0.872,0.051,0.026,0.0,0.923,0.014,0.96,1,0,0,281663_5302
12229,587727780817272960,02:18:03.85,-08:27:05.3,25,0.0,0.0,0.96,0.04,0.0,0.0,1.0,0.0,1.0,1,0,0,281694_4709
12238,587727780817469525,02:19:30.19,-08:24:24.3,58,0.017,0.017,0.966,0.0,0.0,0.0,0.983,0.017,0.983,1,0,0,281696_6430
12282,587724241224663154,02:28:59.18,-08:30:55.9,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,281705_2985
12300,587724241225187411,02:33:36.31,-08:26:22.6,52,0.0,0.019,0.962,0.0,0.0,0.019,0.981,0.0,0.981,1,0,0,281710_4772
12336,587727179003985989,02:43:35.24,-08:25:17.2,27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,281719_5484
12367,587724240690282566,02:51:56.37,-08:22:37.3,32,0.031,0.0,0.969,0.0,0.0,0.0,0.969,0.031,0.969,1,0,0,281728_5844
12435,587727177933652064,03:15:00.34,-08:29:40.9,32,0.031,0.0,0.844,0.031,0.094,0.0,0.875,0.007,0.897,1,0,0,281751_3359
12519,587726877267722484,21:35:16.35,-08:31:43.4,60,0.1,0.0,0.833,0.067,0.0,0.0,0.9,0.1,0.9,1,0,0,282840_2668
12530,587726877267591748,21:34:36.62,-08:24:49.0,33,0.03,0.0,0.818,0.152,0.0,0.0,0.97,0.008,0.992,1,0,0,282840_5373
12564,587727212811583818,21:39:51.32,-08:25:38.7,24,0.125,0.0,0.833,0.0,0.042,0.0,0.833,0.048,0.908,1,0,0,282845_4459
12572,587727212811714813,21:40:55.99,-08:26:51.3,30,0.0,0.067,0.933,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,282846_3699
12594,587726877805314490,21:42:28.90,-08:22:42.2,27,0.037,0.0,0.926,0.037,0.0,0.0,0.963,0.021,0.979,1,0,0,282847_5773
12606,587727212811977110,21:43:40.60,-08:26:08.1,21,0.0,0.0,0.952,0.048,0.0,0.0,1.0,0.0,1.0,1,0,0,282849_3902
12620,587727212812173572,21:45:18.57,-08:37:06.6,58,0.017,0.017,0.845,0.017,0.017,0.086,0.879,0.008,0.888,1,0,0,282850_62
12719,587730816821821715,21:58:41.23,-08:34:19.7,31,0.032,0.0,0.968,0.0,0.0,0.0,0.968,0.02,0.98,1,0,0,282863_1146
12920,587726878884167883,22:29:59.09,-08:35:37.7,44,0.0,0.0,0.977,0.0,0.0,0.023,0.977,0.0,0.977,1,0,0,282894_669
12974,587730817899692181,22:36:59.00,-08:25:04.9,37,0.027,0.0,0.865,0.027,0.0,0.081,0.892,0.014,0.905,1,0,0,282901_3962
13024,587726879422677189,22:45:13.68,-08:22:58.9,24,0.083,0.0,0.833,0.083,0.0,0.0,0.917,0.02,0.98,1,0,0,282909_4234
13029,587726879422808232,22:45:48.83,-08:31:39.1,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,282910_1446
13075,587730818438529165,22:55:18.83,-08:24:18.4,68,0.015,0.0,0.941,0.015,0.0,0.029,0.956,0.013,0.957,1,0,0,282919_4111
13079,587730818438725786,22:57:04.96,-08:29:23.4,30,0.1,0.0,0.9,0.0,0.0,0.0,0.9,0.091,0.909,1,0,0,282921_2095
13099,587730818439053410,22:59:57.03,-08:23:50.8,33,0.091,0.0,0.848,0.03,0.03,0.0,0.879,0.055,0.914,1,0,0,282924_3735
13269,587727232132907131,01:39:46.97,-08:14:43.6,35,0.0,0.029,0.914,0.029,0.0,0.029,0.971,0.0,0.971,1,0,0,283082_3742
13355,587727232134283402,01:52:30.52,-08:09:06.4,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,283095_7354
13397,587727884430278700,02:01:59.33,-08:14:41.9,54,0.0,0.019,0.981,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,283104_3738
13546,587724241226170416,02:42:59.82,-08:17:22.2,60,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,283145_2070
13559,587724241226367063,02:44:45.42,-08:09:50.9,41,0.024,0.0,0.976,0.0,0.0,0.0,0.976,0.024,0.976,1,0,0,283147_5479
13670,587724240156426376,03:19:53.39,-08:09:20.2,26,0.077,0.0,0.885,0.038,0.0,0.0,0.923,0.048,0.952,1,0,0,283181_3850
13754,587726877267132832,21:30:22.06,-08:21:51.8,46,0.0,0.0,0.87,0.13,0.0,0.0,1.0,0.0,1.0,1,0,0,284261_189
13925,587727213349372228,21:48:50.76,-08:08:50.6,55,0.109,0.0,0.836,0.055,0.0,0.0,0.891,0.02,0.98,1,0,0,284280_5569
13940,587727213349634394,21:51:12.94,-08:20:39.8,41,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,284282_717
13970,587726878343823623,21:57:40.40,-08:16:36.3,28,0.036,0.0,0.964,0.0,0.0,0.0,0.964,0.014,0.986,1,0,0,284288_2017
13990,587726878344282298,22:01:48.14,-08:16:17.4,36,0.028,0.0,0.944,0.028,0.0,0.0,0.972,0.008,0.992,1,0,0,284292_2138
13999,587726878344347903,22:02:12.91,-08:17:26.5,61,0.0,0.0,0.984,0.0,0.0,0.016,0.984,0.0,0.984,1,0,0,284293_1690
14004,587730817359085765,22:02:20.65,-08:08:06.2,31,0.0,0.032,0.903,0.0,0.0,0.065,0.935,0.0,0.935,1,0,0,284293_4779
14169,587726879421497496,22:33:54.28,-08:19:49.8,35,0.0,0.029,0.943,0.029,0.0,0.0,1.0,0.0,1.0,1,0,0,284324_736
14291,587726879961251942,23:00:27.41,-08:15:07.1,58,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,284351_1816
14295,587726879961382993,23:01:49.54,-08:15:12.1,41,0.049,0.024,0.829,0.098,0.0,0.0,0.951,0.013,0.987,1,0,0,284352_1939
14299,587726879961514159,23:03:20.79,-08:13:16.2,26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,284353_2592
14342,587727232134348882,01:52:45.80,-08:06:16.9,44,0.0,0.0,0.955,0.0,0.0,0.045,0.955,0.0,0.955,1,0,0,284521_551
14457,587727781354209448,02:18:30.22,-07:57:46.4,38,0.0,0.0,0.895,0.105,0.0,0.0,1.0,0.0,1.0,1,0,0,284547_4483
14471,587724242298011717,02:24:42.16,-07:56:48.8,23,0.0,0.0,0.957,0.043,0.0,0.0,1.0,0.0,1.0,1,0,0,284553_5160
14600,587727179005755543,02:59:37.19,-08:07:20.0,24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,284588_148
14657,587727178470588528,03:15:30.98,-08:04:54.9,35,0.0,0.029,0.914,0.029,0.0,0.029,0.971,0.0,0.971,1,0,0,284603_522
14918,587726878342709634,21:47:29.19,-07:53:54.0,61,0.049,0.0,0.918,0.016,0.016,0.0,0.934,0.013,0.97,1,0,0,285706_5097
14933,587726878342906119,21:49:09.39,-07:57:15.0,30,0.033,0.0,0.867,0.033,0.0,0.067,0.9,0.007,0.925,1,0,0,285708_3956
15044,587726878881153190,22:01:43.50,-07:53:42.9,31,0.0,0.0,0.903,0.032,0.032,0.032,0.935,0.0,0.935,1,0,0,285720_4911
15067,587726878881546558,22:05:39.38,-08:06:26.5,28,0.0,0.036,0.964,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,285724_147
15133,587726879419793589,22:18:24.47,-08:00:50.9,26,0.0,0.0,0.962,0.0,0.0,0.038,0.962,0.0,0.962,1,0,0,285737_2036
15142,587726879420121193,22:21:09.88,-08:03:23.7,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,285739_1167
15307,587727180611649637,02:15:32.89,-07:49:48.5,33,0.03,0.0,0.939,0.03,0.0,0.0,0.97,0.022,0.978,1,0,0,285972_1074
15311,587727781890818096,02:15:58.60,-07:41:02.6,73,0.0,0.0,0.959,0.027,0.014,0.0,0.986,0.0,0.986,1,0,0,285972_5141
15376,587724242299060254,02:34:48.44,-07:41:00.9,80,0.0,0.013,0.975,0.013,0.0,0.0,1.0,0.0,1.0,1,0,0,285991_5189
15426,587727179541905519,02:52:45.02,-07:52:22.0,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,286009_8
15489,587727179006738568,03:08:54.58,-07:44:09.8,67,0.015,0.0,0.896,0.075,0.015,0.0,0.97,0.006,0.979,1,0,0,286025_2459
15490,587727179006804155,03:09:28.18,-07:43:15.5,65,0.031,0.0,0.892,0.015,0.031,0.031,0.908,0.031,0.908,1,0,0,286025_2667
15508,587727179007328439,03:14:05.90,-07:40:18.3,35,0.0,0.029,0.971,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,286030_4082
15614,587727212270911991,21:04:46.60,-07:44:43.3,31,0.032,0.0,0.968,0.0,0.0,0.0,0.968,0.032,0.968,1,0,0,287092_3240
15737,587726878341005576,21:31:36.92,-07:37:59.9,36,0.0,0.0,0.944,0.028,0.0,0.028,0.972,0.0,0.972,1,0,0,287118_5092
15765,587726878341726677,21:38:38.18,-07:44:45.2,26,0.0,0.0,0.923,0.038,0.0,0.038,0.962,0.0,0.962,1,0,0,287125_2534
15817,587727213886046461,21:46:39.74,-07:44:18.6,54,0.019,0.037,0.944,0.0,0.0,0.0,0.981,0.008,0.992,1,0,0,287133_2929
15827,587727213886112164,21:47:38.19,-07:49:33.2,43,0.07,0.0,0.86,0.07,0.0,0.0,0.93,0.015,0.985,1,0,0,287134_1280
15829,587727213886112093,21:47:26.14,-07:45:33.7,57,0.035,0.035,0.86,0.053,0.018,0.0,0.947,0.014,0.969,1,0,0,287134_2793
15912,587726878880629048,21:56:58.52,-07:48:43.2,53,0.019,0.0,0.962,0.019,0.0,0.0,0.981,0.009,0.991,1,0,0,287144_1076
16043,587726879418941613,22:10:45.01,-07:39:37.0,21,0.0,0.0,0.952,0.0,0.0,0.048,0.952,0.0,0.952,1,0,0,287157_4983
16100,587726879957385407,22:25:16.75,-07:38:44.7,35,0.029,0.029,0.914,0.0,0.0,0.029,0.943,0.012,0.959,1,0,0,287172_4512
16103,587730818435448939,22:26:48.31,-07:46:38.0,33,0.0,0.0,0.97,0.0,0.0,0.03,0.97,0.0,0.97,1,0,0,287173_1552
16107,587726879957713083,22:28:15.86,-07:43:55.9,30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,287175_2931
16115,587726879958237418,22:32:59.62,-07:49:12.7,28,0.107,0.036,0.821,0.036,0.0,0.0,0.893,0.043,0.957,1,0,0,287179_1186
16173,587724242834817212,02:24:17.73,-07:23:37.0,29,0.069,0.0,0.897,0.034,0.0,0.0,0.931,0.018,0.982,1,0,0,287409_6693
16201,587727180613877853,02:36:18.72,-07:24:42.4,50,0.02,0.02,0.96,0.0,0.0,0.0,0.98,0.015,0.985,1,0,0,287421_6056
16280,587727179543216178,03:04:30.49,-07:25:16.8,33,0.03,0.0,0.939,0.0,0.03,0.0,0.939,0.024,0.945,1,0,0,287449_4431
16381,587727178472357921,03:31:35.85,-07:29:53.0,26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,287476_2478
16471,587727212270322156,20:59:28.72,-07:33:17.1,64,0.078,0.0,0.828,0.016,0.031,0.047,0.844,0.035,0.884,1,0,0,288516_1811
16639,587726878340415932,21:26:36.90,-07:28:38.2,34,0.029,0.029,0.882,0.059,0.0,0.0,0.971,0.011,0.989,1,0,0,288543_2940
16698,587726878878990578,21:41:56.30,-07:28:38.2,26,0.0,0.038,0.962,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,288558_3173
16829,587726879417565454,21:57:59.86,-07:27:49.5,34,0.0,0.0,0.971,0.029,0.0,0.0,1.0,0.0,1.0,1,0,0,288574_3445
16838,587726879417696526,21:59:02.09,-07:31:35.4,40,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,288575_2352
16884,587726879418286267,22:04:19.50,-07:34:51.8,35,0.0,0.029,0.943,0.029,0.0,0.0,1.0,0.0,1.0,1,0,0,288581_862
16898,587730818433286308,22:07:11.51,-07:29:43.5,28,0.0,0.0,0.964,0.0,0.036,0.0,0.964,0.0,0.964,1,0,0,288583_2414
16903,587726879418548400,22:06:42.88,-07:36:13.0,58,0.0,0.034,0.931,0.034,0.0,0.0,1.0,0.0,1.0,1,0,0,288583_430
17065,587724242300895356,02:51:28.89,-07:08:38.3,19,0.0,0.0,0.947,0.0,0.0,0.053,0.947,0.0,0.947,1,0,0,288866_5889
17066,587727180078776362,02:52:38.88,-07:18:57.4,34,0.029,0.0,0.971,0.0,0.0,0.0,0.971,0.029,0.971,1,0,0,288867_1346
17076,587724242301223015,02:54:22.16,-07:12:28.4,35,0.057,0.0,0.914,0.029,0.0,0.0,0.943,0.022,0.978,1,0,0,288869_4096
17141,587727179544133815,03:13:31.49,-07:17:01.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,288888_1673
17165,587724241230037003,03:17:53.43,-07:17:52.1,40,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,288892_1593
17353,587727212806865180,20:56:53.89,-07:11:50.8,55,0.0,0.036,0.927,0.018,0.0,0.018,0.982,0.0,0.982,1,0,0,289944_5074
17397,587726877801251047,21:05:18.11,-07:15:25.9,29,0.0,0.034,0.897,0.034,0.0,0.034,0.966,0.0,0.966,1,0,0,289952_2921
17448,587727213346226575,21:20:01.19,-07:19:23.3,20,0.1,0.0,0.85,0.0,0.05,0.0,0.85,0.041,0.907,1,0,0,289967_1107
17460,587726878340219238,21:24:43.16,-07:15:26.2,28,0.179,0.0,0.821,0.0,0.0,0.0,0.821,0.052,0.948,1,0,0,289971_2466
17462,587727213883555967,21:24:15.31,-07:09:13.8,34,0.0,0.0,0.971,0.0,0.0,0.029,0.971,0.0,0.971,1,0,0,289971_4574
17467,587726878340350162,21:25:36.30,-07:18:38.4,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,289972_1025
17476,587727213883752744,21:25:40.25,-07:07:54.1,31,0.0,0.0,0.968,0.0,0.032,0.0,0.968,0.0,0.968,1,0,0,289972_5282
17494,587727213884014948,21:28:27.90,-07:14:55.7,57,0.035,0.0,0.965,0.0,0.0,0.0,0.965,0.035,0.965,1,0,0,289975_2350
17569,587726879415992619,21:43:24.14,-07:08:23.4,51,0.0,0.0,0.98,0.0,0.0,0.02,0.98,0.0,0.98,1,0,0,289990_5485
17586,587726879416254924,21:46:02.70,-07:11:53.6,30,0.033,0.0,0.833,0.133,0.0,0.0,0.967,0.009,0.991,1,0,0,289992_3766
17606,587726879416582300,21:49:05.28,-07:16:15.3,54,0.019,0.019,0.907,0.056,0.0,0.0,0.981,0.019,0.981,1,0,0,289995_1979
17613,587726879416647765,21:49:29.42,-07:11:45.5,30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,289996_3937
17637,587726879416844579,21:51:19.91,-07:18:46.5,24,0.083,0.0,0.917,0.0,0.0,0.0,0.917,0.078,0.922,1,0,0,289998_1205
17669,587726879685673416,21:54:55.07,-07:22:15.9,71,0.0,0.0,0.972,0.014,0.014,0.0,0.986,0.0,0.986,1,0,0,290001_134
17780,587724242837045355,02:44:52.51,-06:56:04.5,52,0.019,0.019,0.942,0.019,0.0,0.0,0.981,0.019,0.981,1,0,0,290289_5154
17809,587727180615975049,02:55:41.76,-06:53:17.8,29,0.034,0.0,0.931,0.034,0.0,0.0,0.966,0.015,0.985,1,0,0,290300_5863
17967,587724240695853112,03:42:59.18,-06:55:45.6,29,0.0,0.034,0.966,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,290347_3709
18015,587724240159834294,03:50:55.10,-07:03:38.3,37,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,290355_1165
18104,587727212806603047,20:54:34.13,-06:57:19.5,26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,291371_4938
18195,587726878339170945,21:15:16.93,-07:00:13.4,24,0.042,0.0,0.917,0.0,0.042,0.0,0.917,0.024,0.934,1,0,0,291392_3221
18307,587726879415665091,21:40:47.12,-07:01:47.7,27,0.074,0.0,0.889,0.037,0.0,0.0,0.926,0.039,0.961,1,0,0,291417_2251
18455,587726879954370861,21:57:37.14,-07:04:48.3,28,0.0,0.0,0.929,0.036,0.0,0.036,0.964,0.0,0.964,1,0,0,291434_1033
18478,587726879954567424,21:59:14.17,-07:00:34.8,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,291436_2389
18555,587724242302795891,03:08:40.27,-06:37:41.3,67,0.06,0.045,0.806,0.075,0.015,0.0,0.925,0.018,0.966,1,0,0,291743_4717
18594,587724241767301229,03:21:39.98,-06:38:08.2,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,291756_4397
18685,587727179010277659,03:41:05.52,-06:49:10.0,66,0.0,0.0,0.924,0.015,0.061,0.0,0.939,0.0,0.939,1,0,0,291775_1089
18724,587724240696442920,03:48:24.99,-06:37:33.8,23,0.0,0.0,0.913,0.0,0.0,0.087,0.913,0.0,0.913,1,0,0,291783_4681
18813,587727212267701076,20:35:43.16,-06:43:22.0,39,0.077,0.0,0.923,0.0,0.0,0.0,0.923,0.077,0.923,1,0,0,292784_4789
18859,587726877799612559,20:50:01.36,-06:42:37.4,35,0.0,0.0,0.943,0.057,0.0,0.0,1.0,0.0,1.0,1,0,0,292799_4893
18881,587727213343867350,20:57:57.46,-06:42:11.3,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,292806_4118
18885,587727213343867725,20:58:28.45,-06:45:50.9,49,0.061,0.0,0.939,0.0,0.0,0.0,0.939,0.015,0.985,1,0,0,292807_2765
18985,587727214420033884,21:20:43.46,-06:41:17.0,64,0.047,0.016,0.922,0.016,0.0,0.0,0.953,0.032,0.968,1,0,0,292829_4365
19054,587727214421213723,21:31:36.35,-06:50:38.6,32,0.188,0.0,0.812,0.0,0.0,0.0,0.812,0.106,0.894,1,0,0,292840_717
19058,587726879414878510,21:33:10.21,-06:46:28.3,24,0.125,0.0,0.875,0.0,0.0,0.0,0.875,0.035,0.965,1,0,0,292841_2282
19083,587727214958805272,21:38:06.49,-06:43:18.4,62,0.048,0.0,0.887,0.065,0.0,0.0,0.952,0.031,0.969,1,0,0,292846_3810
19086,587727214958870847,21:38:44.85,-06:42:07.0,29,0.069,0.0,0.931,0.0,0.0,0.0,0.931,0.052,0.948,1,0,0,292847_4289
19112,587727214959329554,21:42:49.98,-06:49:49.2,59,0.017,0.0,0.949,0.0,0.0,0.034,0.949,0.017,0.949,1,0,0,292851_853
19136,587726879953322317,21:48:04.19,-06:47:18.5,31,0.032,0.0,0.903,0.032,0.032,0.0,0.935,0.007,0.96,1,0,0,292856_1538
19152,587726879953650000,21:51:10.63,-06:52:02.5,30,0.0,0.033,0.967,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,292859_180
19157,587726879953715524,21:51:37.96,-06:49:47.8,47,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,292860_932
19306,587727179547148298,03:40:31.31,-06:26:24.4,29,0.103,0.0,0.862,0.034,0.0,0.0,0.897,0.054,0.946,1,0,0,293207_3646
19315,587724241232724006,03:42:40.10,-06:22:54.6,26,0.0,0.0,0.923,0.077,0.0,0.0,1.0,0.0,1.0,1,0,0,293209_5077
19455,587727212805030792,20:40:06.05,-06:27:12.3,33,0.0,0.0,0.939,0.061,0.0,0.0,1.0,0.0,1.0,1,0,0,294221_5167
19497,587726878337532418,20:59:56.76,-06:33:11.6,30,0.0,0.033,0.967,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,294240_1903
19521,587727213881328158,21:03:50.98,-06:30:49.5,69,0.087,0.014,0.812,0.029,0.014,0.043,0.855,0.009,0.928,1,0,0,294244_2420
19535,587727213881524698,21:05:26.01,-06:31:07.8,25,0.0,0.0,0.96,0.0,0.04,0.0,0.96,0.0,0.96,1,0,0,294246_2300
19608,587726879413764618,21:22:55.43,-06:26:51.7,55,0.0,0.0,0.873,0.036,0.018,0.073,0.909,0.0,0.909,1,0,0,294263_3609
19613,587726879413829948,21:23:44.25,-06:25:15.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,294264_4248
19637,587727214957887721,21:29:51.56,-06:26:39.1,28,0.0,0.036,0.964,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,294270_3639
19650,587727214958215570,21:32:56.41,-06:30:50.6,57,0.018,0.018,0.912,0.053,0.0,0.0,0.982,0.005,0.995,1,0,0,294273_2735
19658,587727214958543220,21:36:03.54,-06:37:28.8,40,0.05,0.025,0.825,0.025,0.025,0.05,0.875,0.02,0.903,1,0,0,294276_6
19732,587724242304630877,03:25:31.40,-06:07:44.0,31,0.0,0.0,0.935,0.0,0.032,0.032,0.935,0.0,0.935,1,0,0,294624_4430
19771,587724241769070690,03:37:58.86,-06:16:14.3,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,294636_2314
19785,587724241769332754,03:39:57.87,-06:12:15.1,59,0.034,0.0,0.864,0.051,0.0,0.051,0.915,0.034,0.915,1,0,0,294638_3542
19854,587724240697426120,03:57:26.13,-06:19:34.8,28,0.107,0.0,0.821,0.036,0.0,0.036,0.857,0.107,0.857,1,0,0,294656_860
19944,587727213342294855,20:43:51.02,-06:18:43.0,57,0.0,0.018,0.93,0.035,0.0,0.018,0.982,0.0,0.982,1,0,0,295656_1772
19994,587727213880410829,20:55:32.84,-06:10:41.5,30,0.033,0.0,0.933,0.033,0.0,0.0,0.967,0.021,0.979,1,0,0,295668_5869
20007,587726878874272420,20:59:12.11,-06:07:40.7,24,0.083,0.0,0.875,0.0,0.042,0.0,0.875,0.015,0.941,1,0,0,295672_7014
20118,587724242840322095,03:14:14.77,-06:05:11.0,20,0.0,0.05,0.95,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,296045_688
20138,587727180619120774,03:24:02.52,-05:56:03.9,27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,296055_3591
20202,587727180083888284,03:39:34.89,-06:02:20.0,35,0.0,0.086,0.914,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,296070_1738
20210,587724241769463871,03:41:17.69,-06:06:16.3,54,0.0,0.019,0.981,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,296072_315
20246,587727179548131478,03:49:34.34,-06:04:03.2,24,0.042,0.042,0.917,0.0,0.0,0.0,0.958,0.009,0.991,1,0,0,296080_1393
20334,587727179013029990,04:05:55.75,-05:54:12.0,23,0.0,0.0,0.913,0.0,0.0,0.087,0.913,0.0,0.913,1,0,0,296096_4409
20369,587727213609812798,20:35:21.16,-06:00:27.3,28,0.0,0.0,0.893,0.0,0.0,0.107,0.893,0.0,0.893,1,0,0,297082_3666
20395,587727213342163770,20:42:47.11,-06:06:44.2,66,0.03,0.0,0.848,0.091,0.0,0.03,0.939,0.03,0.939,1,0,0,297089_336
20435,587726878873944311,20:56:01.52,-06:00:54.1,59,0.085,0.0,0.864,0.017,0.017,0.017,0.881,0.02,0.944,1,0,0,297102_3072
20543,587726879950569913,21:22:57.86,-06:07:26.1,35,0.057,0.0,0.857,0.057,0.029,0.0,0.914,0.016,0.954,1,0,0,297129_61
20556,587724242841305270,03:23:49.48,-05:51:34.5,47,0.0,0.021,0.957,0.021,0.0,0.0,1.0,0.0,1.0,1,0,0,297488_115
20609,587727180620431563,03:36:15.96,-05:38:53.4,66,0.121,0.0,0.818,0.061,0.0,0.0,0.879,0.054,0.946,1,0,0,297501_4923
20691,587727179549114522,03:58:38.90,-05:48:36.8,22,0.045,0.0,0.909,0.045,0.0,0.0,0.955,0.045,0.955,1,0,0,297523_1331
20694,587727179549114526,03:58:37.06,-05:45:34.6,33,0.0,0.0,0.909,0.03,0.03,0.03,0.939,0.0,0.939,1,0,0,297523_2666
20703,587727179549180091,03:59:27.06,-05:40:59.6,57,0.0,0.0,0.93,0.018,0.018,0.035,0.947,0.0,0.947,1,0,0,297524_4406
20709,587724241234886833,04:02:37.11,-05:52:25.3,26,0.077,0.0,0.846,0.0,0.038,0.038,0.846,0.077,0.846,1,0,0,297527_30
20714,587724241235017883,04:03:40.38,-05:39:50.7,62,0.0,0.0,0.823,0.161,0.016,0.0,0.984,0.0,0.984,1,0,0,297528_4446
20771,587727213878838301,20:41:25.34,-05:37:57.7,34,0.059,0.029,0.912,0.0,0.0,0.0,0.941,0.014,0.986,1,0,0,298522_7513
20782,587727213879296662,20:45:07.27,-05:49:07.7,26,0.077,0.0,0.808,0.115,0.0,0.0,0.923,0.034,0.966,1,0,0,298525_1840
20810,587727214416953446,20:52:29.71,-05:44:46.0,28,0.036,0.0,0.893,0.036,0.0,0.036,0.929,0.036,0.929,1,0,0,298533_2818
20837,587727214417412801,20:56:50.18,-05:45:17.5,41,0.024,0.0,0.927,0.049,0.0,0.0,0.976,0.013,0.987,1,0,0,298537_3315
20847,587726879411142762,20:59:02.71,-05:47:16.3,30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,298539_1983
20941,587727180620693561,03:38:33.02,-05:28:02.0,31,0.0,0.032,0.968,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,298937_3419
20997,587724241771036829,03:55:41.13,-05:32:55.6,30,0.1,0.0,0.867,0.033,0.0,0.0,0.9,0.022,0.978,1,0,0,298954_1176
21103,587726878872306591,20:41:18.06,-05:26:41.5,57,0.14,0.0,0.825,0.018,0.018,0.0,0.842,0.045,0.937,1,0,0,299956_5631
21120,587727214416166937,20:45:14.60,-05:29:03.5,22,0.045,0.0,0.955,0.0,0.0,0.0,0.955,0.032,0.968,1,0,0,299960_3992
21123,587726878872764592,20:45:15.05,-05:37:21.9,24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,299960_98
21217,587724242842943675,03:38:39.16,-05:20:50.5,27,0.0,0.0,0.926,0.074,0.0,0.0,1.0,0.0,1.0,1,0,0,300372_536
21502,587727180622463001,03:54:30.43,-05:05:59.9,33,0.0,0.0,0.97,0.0,0.03,0.0,0.97,0.0,0.97,1,0,0,301823_395
21508,587727180622659781,03:56:29.17,-04:58:30.8,28,0.0,0.0,0.964,0.0,0.0,0.036,0.964,0.0,0.964,1,0,0,301825_3385
21550,587727180087033919,04:08:01.73,-04:57:45.8,34,0.0,0.0,0.941,0.0,0.059,0.0,0.941,0.0,0.941,1,0,0,301837_3618
21569,587727214952579765,20:41:21.14,-04:57:56.9,29,0.034,0.0,0.862,0.103,0.0,0.0,0.966,0.034,0.966,1,0,0,302827_4543
21570,587727214952514579,20:41:08.94,-04:55:26.4,28,0.0,0.0,0.857,0.107,0.036,0.0,0.964,0.0,0.964,1,0,0,302827_5654
21632,587724242844975327,03:57:01.07,-04:41:00.0,27,0.074,0.037,0.815,0.074,0.0,0.0,0.926,0.074,0.926,1,0,0,303262_5038
21646,587727180623315093,04:02:34.12,-04:39:19.7,33,0.0,0.0,0.848,0.091,0.0,0.061,0.939,0.0,0.939,1,0,0,303267_4055
